url	cleaned_url	depth
/wiki/Sexual_attraction	Sexual attraction	1
/wiki/Sexual_selection	Sexual selection	1
/wiki/Sexual_selection_in_humans	Sexual selection in humans	1
/wiki/Social_practice_(art)	Social practice (art)	1
/wiki/Sociological_art	Sociological art	1
/wiki/Sophistication	Sophistication	1
/wiki/Superficiality	Superficiality	1
/wiki/Theological_aesthetics	Theological aesthetics	1
/wiki/Uncanny	Uncanny	1
/wiki/Aestheticization_of_violence	Aestheticization of violence	1
/wiki/Vulgarity	Vulgarity	1
/wiki/Category:Architecture_critics	Category:Architecture critics	1
/wiki/Category:Art_history	Category:Art history	1
/wiki/Category:Art_critics	Category:Art critics	1
/wiki/Category:Film_criticism	Category:Film criticism	1
/wiki/Category:Frank_Jewett_Mather_Award_winners	Category:Frank Jewett Mather Award winners	1
/wiki/Category:Music_criticism	Category:Music criticism	1
/wiki/Category:Television_criticism	Category:Television criticism	1
/wiki/Category:Theatre_criticism	Category:Theatre criticism	1
/wiki/Category:Works_about_art_genres	Category:Works about art genres	1
/wiki/American_Visions:_The_Epic_History_of_Art_in_America	American Visions: The Epic History of Art in America	1
/wiki/Animal_studies	Animal studies	1
/wiki/Art_history	Art history	1
/wiki/Art_in_the_San_Francisco_Bay_Area_(book)	Art in the San Francisco Bay Area (book)	1
/wiki/ArtStars*_TV	ArtStars* TV	1
/wiki/Attitude_(art)	Attitude (art)	1
/wiki/Capitalist_realism	Capitalist realism	1
/wiki/Capsule_review	Capsule review	1
/wiki/Connecticut_Critics_Circle	Connecticut Critics Circle	1
/wiki/Cultural_Bolshevism	Cultural Bolshevism	1
/wiki/Dance_critique	Dance critique	1
/wiki/Destruction_in_Art_Symposium	Destruction in Art Symposium	1
/wiki/Feminist_art_criticism	Feminist art criticism	1
/wiki/Formalesque	Formalesque	1
/wiki/Suzi_Gablik	Suzi Gablik	1
/wiki/History_of_art_criticism	History of art criticism	1
/wiki/International_Association_of_Art_Critics	International Association of Art Critics	1
/wiki/Odd_Man_Out:_Readings_of_the_Work_and_Reputation_of_Edgar_Degas	Odd Man Out: Readings of the Work and Reputation of Edgar Degas	1
/wiki/Ornament_and_Crime	Ornament and Crime	1
/wiki/Physioplastic_art	Physioplastic art	1
/wiki/Prince_(painting)	Prince (painting)	1
/wiki/Quotidian	Quotidian	1
/wiki/Arlene_Raven	Arlene Raven	1
/wiki/Amélie_Rorty	Amélie Rorty	1
/wiki/The_Story_of_Art	The Story of Art	1
/wiki/Sturgeon's_law	Sturgeon's law	1
/wiki/Velificatio	Velificatio	1
/wiki/Video_games_as_an_art_form	Video games as an art form	1
/wiki/Visual_ethics	Visual ethics	1
/wiki/World_art_studies	World art studies	1
/wiki/Actual_Art	Actual Art	1
/wiki/Added_art	Added art	1
/wiki/Al-Qatt_Al-Asiri	Al-Qatt Al-Asiri	1
/wiki/Album_cover	Album cover	1
/wiki/Algorithmic_art	Algorithmic art	1
/wiki/Allegorical_sculpture	Allegorical sculpture	1
/wiki/Altermodern	Altermodern	1
/wiki/Animal_painter	Animal painter	1
/wiki/Animal_style	Animal style	1
/wiki/Animated_cartoon	Animated cartoon	1
/wiki/Anti-clerical_art	Anti-clerical art	1
/wiki/Anti-genre	Anti-genre	1
/wiki/Antiquities	Antiquities	1
/wiki/Arabesque	Arabesque	1
/wiki/Architectural_painting	Architectural painting	1
/wiki/Aspectism	Aspectism	1
/wiki/Astronomical_art	Astronomical art	1
/wiki/Autistic_art	Autistic art	1
/wiki/AVANT	AVANT	1
/wiki/BioArt	BioArt	1
/wiki/Biomechanical_art	Biomechanical art	1
/wiki/Bodegón	Bodegón	1
/wiki/Body_painting	Body painting	1
/wiki/Bridges_in_art	Bridges in art	1
/wiki/Cantastoria	Cantastoria	1
/wiki/Capriccio_(art)	Capriccio (art)	1
/wiki/Cartoon	Cartoon	1
/wiki/Castrum_doloris	Castrum doloris	1
/wiki/Character_sketch	Character sketch	1
/wiki/Child_art	Child art	1
/wiki/Chip_art	Chip art	1
/wiki/Chocolate_box_art	Chocolate box art	1
/wiki/Cityscape	Cityscape	1
/wiki/Cloudscape_(art)	Cloudscape (art)	1
/wiki/Color_realism_(art_style)	Color realism (art style)	1
/wiki/Combine_painting	Combine painting	1
/wiki/Commercial_art	Commercial art	1
/wiki/Commercial_graffiti	Commercial graffiti	1
/wiki/Courtroom_sketch	Courtroom sketch	1
/wiki/Cutup	Cutup	1
/wiki/Danse_Macabre	Danse Macabre	1
/wiki/Death_mask	Death mask	1
/wiki/Decorative_arts	Decorative arts	1
/wiki/Desco_da_parto	Desco da parto	1
/wiki/Digital_Live_Art	Digital Live Art	1
/wiki/Digital_painting	Digital painting	1
/wiki/Diorama	Diorama	1
/wiki/Dream_art	Dream art	1
/wiki/Eclecticism_in_art	Eclecticism in art	1
/wiki/Ecological_art	Ecological art	1
/wiki/Egyptian_revival_decorative_arts	Egyptian revival decorative arts	1
/wiki/Electronic_art	Electronic art	1
/wiki/Environmental_art	Environmental art	1
/wiki/Environmental_sculpture	Environmental sculpture	1
/wiki/Ero_guro	Ero guro	1
/wiki/Excessivism	Excessivism	1
/wiki/Fan_art	Fan art	1
/wiki/Fancy_pictures	Fancy pictures	1
/wiki/Fantastic_art	Fantastic art	1
/wiki/Festival_book	Festival book	1
/wiki/Fête_galante	Fête galante	1
/wiki/Fetish_art	Fetish art	1
/wiki/Figure_drawing	Figure drawing	1
/wiki/Figure_painting	Figure painting	1
/wiki/Fine-art_photography	Fine-art photography	1
/wiki/Folk_art	Folk art	1
/wiki/Forensic_arts	Forensic arts	1
/wiki/Funerary_art	Funerary art	1
/wiki/Generative_art	Generative art	1
/wiki/Genre_art	Genre art	1
/wiki/Genre_painting	Genre painting	1
/wiki/Glitch_art	Glitch art	1
/wiki/GPS_drawing	GPS drawing	1
/wiki/Graffiti	Graffiti	1
/wiki/Gross_out	Gross out	1
/wiki/Grotesque	Grotesque	1
/wiki/Guerrilla_art	Guerrilla art	1
/wiki/Haerlempjes	Haerlempjes	1
/wiki/Hardstone_carving	Hardstone carving	1
/wiki/Hierarchy_of_genres	Hierarchy of genres	1
/wiki/Horses_in_art	Horses in art	1
/wiki/Hybrid_arts	Hybrid arts	1
/wiki/Idyll	Idyll	1
/wiki/Immersion_(virtual_reality)	Immersion (virtual reality)	1
/wiki/Infiltration_Art	Infiltration Art	1
/wiki/Information_art	Information art	1
/wiki/Inscape_(visual_art)	Inscape (visual art)	1
/wiki/Installation_art	Installation art	1
/wiki/Interactive_art	Interactive art	1
/wiki/Interior_portrait	Interior portrait	1
/wiki/Interstitial_art	Interstitial art	1
/wiki/IPhone_art	IPhone art	1
/wiki/Islamic_art	Islamic art	1
/wiki/Kinechromatic_art	Kinechromatic art	1
/wiki/Kinetic_art	Kinetic art	1
/wiki/Kitsch	Kitsch	1
/wiki/Kustom_Kulture	Kustom Kulture	1
/wiki/Lath_art	Lath art	1
/wiki/Lightpainting	Lightpainting	1
/wiki/Line_art	Line art	1
/wiki/Los_Angeles_Pop_Art	Los Angeles Pop Art	1
/wiki/LSD_art	LSD art	1
/wiki/Ludic_interface	Ludic interface	1
/wiki/Lumino_kinetic_art	Lumino kinetic art	1
/wiki/Magic_realism	Magic realism	1
/wiki/Mail_art	Mail art	1
/wiki/Marine_art	Marine art	1
/wiki/Massurrealism	Massurrealism	1
/wiki/Memento_mori	Memento mori	1
/wiki/Micrography	Micrography	1
/wiki/Miniature_art	Miniature art	1
/wiki/Modello	Modello	1
/wiki/Modern_allegorism	Modern allegorism	1
/wiki/Modernisme	Modernisme	1
/wiki/Moving_panorama	Moving panorama	1
/wiki/Multicultural_art	Multicultural art	1
/wiki/Narrative_art	Narrative art	1
/wiki/National_personification	National personification	1
/wiki/Necrorealism	Necrorealism	1
/wiki/Neo-minimalism	Neo-minimalism	1
/wiki/New_Aesthetic	New Aesthetic	1
/wiki/New_media	New media	1
/wiki/New_media_art	New media art	1
/wiki/Nocturne_(painting)	Nocturne (painting)	1
/wiki/Nose_art	Nose art	1
/wiki/Nouvelle_tendance	Nouvelle tendance	1
/wiki/Nude_photography_(art)	Nude photography (art)	1
/wiki/Old_master_print	Old master print	1
/wiki/Origomu	Origomu	1
/wiki/Outsider_art	Outsider art	1
/wiki/Painted_enigma	Painted enigma	1
/wiki/Paleoart	Paleoart	1
/wiki/Panoramic_painting	Panoramic painting	1
/wiki/Participatory_art	Participatory art	1
/wiki/Pastoral	Pastoral	1
/wiki/Perceptual_art	Perceptual art	1
/wiki/Personal_imaging	Personal imaging	1
/wiki/Physical_art	Physical art	1
/wiki/Pittura_infamante	Pittura infamante	1
/wiki/Pleorama	Pleorama	1
/wiki/Popular_print	Popular print	1
/wiki/Portrait	Portrait	1
/wiki/Portrait_painting	Portrait painting	1
/wiki/Post-postmodernism	Post-postmodernism	1
/wiki/Postdigital	Postdigital	1
/wiki/Problem_picture	Problem picture	1
/wiki/Pronkstilleven	Pronkstilleven	1
/wiki/Protest_art	Protest art	1
/wiki/Punk_visual_art	Punk visual art	1
/wiki/Radio_art	Radio art	1
/wiki/Range-finder_painting	Range-finder painting	1
/wiki/Regents_group_portrait	Regents group portrait	1
/wiki/Religious_art	Religious art	1
/wiki/Religious_image	Religious image	1
/wiki/Remodernism	Remodernism	1
/wiki/Ed_Ross	Ed Ross	1
/wiki/Royal_entry	Royal entry	1
/wiki/Santo_(art)	Santo (art)	1
/wiki/Scenic_painting_(theatre)	Scenic painting (theatre)	1
/wiki/Self-portrait	Self-portrait	1
/wiki/Serial_imagery	Serial imagery	1
/wiki/Singerie	Singerie	1
/wiki/Site-specific_art	Site-specific art	1
/wiki/Skull_art	Skull art	1
/wiki/Skyscape_art	Skyscape art	1
/wiki/Sound_art	Sound art	1
/wiki/Southern_art	Southern art	1
/wiki/Spin_art	Spin art	1
/wiki/Spoke_card	Spoke card	1
/wiki/Still_life	Still life	1
/wiki/Straw_marquetry	Straw marquetry	1
/wiki/Street_art	Street art	1
/wiki/Street_painting	Street painting	1
